Frequency Spectrum for Input Signal

Data Shown:    TCS152_94_Horizon (Turbosound)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 80°  

Freq [Hz]	Signal Level [dBSPL]
22.4	60.7
23	62.6
23.6	64.5
24	66.8
25	69
25.8	71.1
26.5	72.6
27.2	74
28	75.4
29	77
30	78.5
30.7	80.1
31.5	81.6
32.5	83.1
33.5	84.5
34.5	85.8
35.5	87.1
36.5	88.4
37.5	89.5
38.7	90.3
40	91
41.2	91.8
42.5	92.5
43.7	93.1
45	93.7
46.2	94.2
47.5	94.5
48.7	94.7
50	94.7
51.5	94.8
53	95
54.5	95.4
56	95.6
58	95.9
60	96.2
61.5	96.5
63	96.8
65	97
67	97.3
69	97.2
71	97
73	97.1
75	97.3
77.5	97.3
80	97.1
82.5	96.9
85	96.9
87.5	96.8
90	96.6
92.5	96.4
95	96.2
97.5	95.9
100	95.6
103	95.4
106	95.2
109	95.1
112	95
115	94.8
118	94.5
122	94.3
125	94
128	93.7
132	93.4
136	93
140	92.6
145	92.3
150	92
155	91.7
160	91.4
165	91.2
170	91.1
175	91
180	91
185	91
190	91
195	90.9
200	90.8
206	90.6
212	90.4
218	90.2
224	90
230	90.1
236	90.2
240	90.6
250	91
258	91.3
265	91.5
272	91.6
280	91.5
290	91.2
300	90.8
307	90.2
315	89.6
325	88.8
335	88
345	87.3
355	86.6
365	86
375	85.4
387	84.6
400	83.4
412	82.1
425	81
437	80.5
450	80.8
462	81.6
475	82.6
487	83.4
500	84
515	84.1
530	83.9
545	83.5
560	83.5
580	84.2
600	85.3
615	86
630	86.2
650	85.9
670	85.2
690	84.2
710	83.1
730	81.8
750	80.4
775	79.4
800	79.8
825	80.9
850	81.6
875	81.4
900	80.6
925	79.9
950	79.8
975	79.7
1000	79.3
1030	78.3
1060	76.4
1090	70.8
1120	62.8
1150	73.4
1180	76.8
1220	77.8
1250	76.9
1280	74.5
1320	70.6
1360	64.8
1400	60.7
1450	62.7
1500	63.6
1550	65.1
1600	66.9
1650	63
1700	61.2
1750	73.6
1800	77.8
1850	79.8
1900	80.3
1950	79.6
2000	76.9
2060	75.4
2120	78.2
2180	75.9
2240	68.2
2300	73.6
2360	72.6
2400	71.9
2500	71.3
2580	68.8
2650	70
2720	75.8
2800	73.5
2900	69.6
3000	73
3070	70.4
3150	70.4
3250	74.3
3350	76.4
3450	74.2
3550	73
3650	77.1
3750	72.2
3870	76.1
4000	73.7
4120	71.8
4250	72.1
4370	68.1
4500	73.1
4620	71.9
4750	70.3
4870	70.3
5000	72
5150	71.7
5300	71.9
5450	72.6
5600	69.9
5800	69.7
6000	72.1
6150	69.4
6300	70.8
6500	72.6
6700	72
6900	70.7
7100	71.1
7300	72.8
7500	72.1
7750	70.6
8000	70.2
8250	71
8500	70.6
8750	67.8
9000	67.9
9250	68.7
9500	69.4
9750	68.4
10000	68.2
10300	67.7
10600	67.9
10900	69.6
11200	67.3
11500	66.3
11800	68.2
12200	72.3
12500	68.9
12800	68.7
13200	65.7
13600	68.7
14000	64.9
14500	64.9
15000	61.8
15500	66.5
16000	62.4
16500	57.1
17000	67.9
17500	64.5
18000	60.1
18500	63.3
19000	61.6
19500	59.6
20000	50.8
20600	44.5
21200	44.1
21800	49.5
22400	46.3
