* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\1-ER.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:34:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\1-ER.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 1-ER
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	58.951855	-167.6868
20.144928	59.105419	-167.8800
20.290907	59.258862	-168.0668
20.437943	59.410954	-168.2342
20.586044	59.565891	-168.4029
20.735220	59.735855	-168.6247
20.885475	59.895824	-168.7929
21.036821	59.992805	-168.7514
21.189262	60.122795	-168.6990
21.342808	60.413113	-168.7829
21.497467	60.717651	-169.0036
21.653246	60.892727	-169.4290
21.810154	61.056763	-170.0042
21.968201	61.323486	-170.7154
22.127390	61.564777	-171.5061
22.287735	61.651134	-172.3623
22.449242	61.698963	-173.1414
22.611917	61.796589	-173.6521
22.775772	61.899872	-174.0266
22.940815	61.987762	-174.3448
23.107054	62.078876	-174.5728
23.274498	62.182404	-174.6774
23.443153	62.305817	-174.7359
23.613033	62.464695	-174.7960
23.784142	62.643841	-174.9129
23.956491	62.840557	-175.1835
24.130091	63.032787	-175.5296
24.304947	63.183632	-175.8976
24.481071	63.334793	-176.3094
24.658470	63.528103	-176.7479
24.837156	63.726730	-177.2772
25.017136	63.912231	-178.0058
25.198421	64.070862	-178.7832
25.381020	64.159798	-179.4589
25.564941	64.247910	179.8607
25.750195	64.421364	179.1226
25.936790	64.585823	178.3160
26.124741	64.659065	177.3594
26.314051	64.689980	176.4113
26.504732	64.707558	175.5806
26.696796	64.690048	174.9366
26.890253	64.607117	174.5751
27.085112	64.513107	174.5258
27.281382	64.450745	174.8951
27.479073	64.425003	175.5499
27.678198	64.451485	176.4459
27.878765	64.540825	177.4236
28.080786	64.722267	178.3358
28.284271	64.955643	179.1001
28.489231	65.213875	179.5692
28.695675	65.486618	179.7909
28.903616	65.755432	179.7567
29.113064	66.017639	179.4886
29.324028	66.272629	178.9708
29.536524	66.495766	178.3069
29.750557	66.650040	177.5815
29.966141	66.771873	176.8358
30.183289	66.896049	176.1203
30.402010	66.990913	175.4917
30.622314	67.016670	175.0288
30.844217	67.031967	174.7163
31.067726	67.098152	174.5756
31.292856	67.167900	174.5749
31.519617	67.202957	174.6561
31.748020	67.236954	174.9195
31.978081	67.271492	175.5479
32.209808	67.364815	176.2371
32.443211	67.627800	176.7079
32.678310	67.904663	177.0676
32.915108	68.025299	177.3036
33.153625	68.141823	177.4987
33.393871	68.387886	177.7532
33.635857	68.650612	178.0016
33.879597	68.819252	178.2590
34.125103	69.019676	178.3840
34.372387	69.401482	178.2383
34.621464	69.784470	177.8268
34.872345	70.005936	176.9905
35.125042	70.160843	176.0821
35.379574	70.282494	175.4470
35.635948	70.394859	174.9515
35.894180	70.537292	174.6147
36.154285	70.696747	174.3205
36.416275	70.882080	173.9486
36.680161	71.066727	173.5297
36.945961	71.225647	173.0137
37.213688	71.362808	172.5227
37.483353	71.458725	172.1893
37.754974	71.558823	171.9324
38.028561	71.722000	171.7062
38.304131	71.888794	171.5362
