* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\4-DI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:53:37 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\4-DI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 4-DI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	50.964069	-63.5563
20.144928	50.890568	-63.2262
20.290907	50.817070	-62.8933
20.437943	50.743553	-62.5552
20.586044	50.670048	-62.2232
20.735220	50.603748	-61.9442
20.885475	50.523106	-61.6095
21.036821	50.382980	-61.0893
21.189262	50.261124	-60.4928
21.342808	50.244621	-59.8395
21.497467	50.260975	-59.2686
21.653246	50.263000	-58.9440
21.810154	50.261009	-58.8110
21.968201	50.267452	-58.9366
22.127390	50.229080	-59.1198
22.287735	50.060295	-59.1768
22.449242	49.870144	-59.1221
22.611917	49.765965	-58.8732
22.775772	49.668129	-58.5384
22.940815	49.522511	-58.2458
23.107054	49.359222	-57.8546
23.274498	49.181744	-57.2337
23.443153	49.016205	-56.4811
23.613033	48.905922	-55.6664
23.784142	48.803097	-54.7448
23.956491	48.647831	-53.6708
24.130091	48.519123	-52.5154
24.304947	48.501244	-51.3057
24.481071	48.518970	-50.1275
24.658470	48.508194	-49.0717
24.837156	48.518959	-48.1492
25.017136	48.599888	-47.3873
25.198421	48.691914	-46.8275
25.381020	48.746769	-46.5453
25.564941	48.779980	-46.4650
25.750195	48.806118	-46.6001
25.936790	48.780079	-46.7568
26.124741	48.624428	-46.7261
26.314051	48.450233	-46.5663
26.504732	48.378155	-46.2532
26.696796	48.303116	-45.8266
26.890253	48.133083	-45.3547
