* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\1-ERDI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:36:32 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\1-ERDI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 1-ERDI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	50.809002	-7.0049
20.144928	50.807060	-7.1376
20.290907	50.805004	-7.2859
20.437943	50.802502	-7.4499
20.586044	50.799999	-7.6409
20.735220	50.798756	-7.8627
20.885475	50.796009	-8.1366
21.036821	50.797256	-8.5123
21.189262	50.779041	-8.9095
21.342808	50.705166	-9.2594
21.497467	50.619106	-9.5766
21.653246	50.571255	-9.8791
21.810154	50.505112	-10.0888
21.968201	50.348072	-10.1056
22.127390	50.198143	-10.0131
22.287735	50.164886	-9.8459
22.449242	50.142029	-9.6532
22.611917	50.040237	-9.5562
22.775772	49.917156	-9.3743
22.940815	49.793091	-8.9066
23.107054	49.691113	-8.3338
23.274498	49.670898	-7.8258
23.443153	49.643070	-7.2169
23.613033	49.490673	-6.3987
23.784142	49.355087	-5.3670
23.956491	49.355141	-3.9560
24.130091	49.442856	-2.5435
24.304947	49.629173	-1.4585
24.481071	49.855690	-0.6838
24.658470	50.070587	-0.3833
24.837156	50.264755	-0.3419
25.017136	50.388794	-0.3714
25.198421	50.511864	-0.5537
25.381020	50.708622	-0.8489
25.564941	50.913811	-1.4353
25.750195	51.117760	-2.6405
25.936790	51.227947	-3.9774
26.124741	51.077328	-5.0708
26.314051	50.879269	-5.9080
26.504732	50.829662	-6.2426
26.696796	50.816010	-6.4018
26.890253	50.784538	-6.6699
27.085112	50.753036	-6.9327
27.281382	50.721539	-7.1677
27.479073	50.690041	-7.3827
27.678198	50.658485	-7.5779
27.878765	50.627045	-7.7548
28.080786	50.596043	-7.9153
28.284271	50.565041	-8.0578
28.489231	50.533417	-8.1829
28.695675	50.502045	-8.2849
28.903616	50.468109	-8.3451
29.113064	50.442028	-8.4029
29.324028	50.438251	-8.4757
29.536524	50.441994	-8.6108
29.750557	50.453060	-8.9044
29.966141	50.442036	-9.2276
30.183289	50.359615	-9.4879
30.402010	50.265118	-9.6718
30.622314	50.211056	-9.7026
