"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.8192	20.5078	60.003	20.5078	60.4303
21.2402	59.2553	21.2402	58.4918	21.2402	58.8903
21.9727	60.8142	21.9727	59.9594	21.9727	60.4078
22.7051	60.7881	22.7051	59.961	22.7051	60.3942
23.4375	61.2677	23.4375	60.5075	23.4375	60.9042
24.1699	61.5055	24.1699	60.7014	24.1699	61.122
25.6348	62.5287	25.6348	61.7158	25.6348	62.1412
26.3672	63.1834	26.3672	62.3418	26.3672	62.7829
27.0996	63.5752	27.0996	62.7445	27.0996	63.1797
27.832	64.0215	27.832	63.1533	27.832	63.609
29.2969	64.7064	29.2969	63.8564	29.2969	64.3022
30.0293	65.257	30.0293	64.3823	30.0293	64.8417
31.4941	65.8338	31.4941	64.9892	31.4941	65.432
32.2266	66.2625	32.2266	65.4103	32.2266	65.8573
33.6914	66.8429	33.6914	66.0119	33.6914	66.4473
34.4238	67.2533	34.4238	66.4015	34.4238	66.8483
35.8887	67.9338	35.8887	67.085	35.8887	67.5301
37.3535	68.6265	37.3535	67.7654	37.3535	68.2173
38.8184	69.1308	38.8184	68.2773	38.8184	68.725
39.5508	69.5341	39.5508	68.665	39.5508	69.1213
41.0156	70.2848	41.0156	69.4033	41.0156	69.8664
42.4805	70.6351	42.4805	69.6478	42.4805	70.1694
43.9453	71.2238	43.9453	70.2422	43.9453	70.7607
45.4102	71.7468	45.4102	70.7707	45.4102	71.2861
47.6074	72.5397	47.6074	71.6065	47.6074	72.0981
49.0723	73.0939	49.0723	72.1818	49.0723	72.6617
50.5371	73.5884	50.5371	72.6801	50.5371	73.1579
52.7344	74.272	52.7344	73.3752	52.7344	73.8467
54.1992	74.7608	54.1992	73.8768	54.1992	74.3413
56.3965	75.471	56.3965	74.5785	56.3965	75.0476
58.5938	76.1464	58.5938	75.2349	58.5938	75.7145
60.0586	76.499	60.0586	75.612	60.0586	76.0781
62.2559	77.1689	62.2559	76.2939	62.2559	76.7534
64.4531	77.7921	64.4531	76.9157	64.4531	77.376
66.6504	78.3779	66.6504	77.4869	66.6504	77.9552
69.5801	79.1276	69.5801	78.237	69.5801	78.7051
71.7773	79.6833	71.7773	78.7981	71.7773	79.2632
73.9746	80.2194	73.9746	79.3353	73.9746	79.7998
76.9043	80.8763	76.9043	79.9845	76.9043	80.4532
79.834	81.5316	79.834	80.6292	79.834	81.1038
82.7637	82.0893	82.7637	81.1854	82.7637	81.6608
85.6934	82.6182	85.6934	81.7122	85.6934	82.1888
88.623	83.0995	88.623	82.1943	88.623	82.6704
91.5527	83.5622	91.5527	82.6564	91.5527	83.1329
94.4824	84.065	94.4824	83.1385	94.4824	83.6264
98.1445	84.462	98.1445	83.5617	98.1445	84.0351
101.807	84.8322	101.807	83.9378	101.807	84.408
105.469	85.1738	105.469	84.2738	105.469	84.7471
109.131	85.5349	109.131	84.6009	109.131	85.0929
112.793	85.802	112.793	84.8429	112.793	85.3489
116.455	86.0089	116.455	85.0411	116.455	85.5519
120.85	86.1916	120.85	85.2154	120.85	85.7309
125.244	86.3288	125.244	85.3256	125.244	85.8561
129.639	86.4064	129.639	85.3946	129.639	85.9299
134.033	86.5075	134.033	85.4616	134.033	86.0159
138.428	86.5343	138.428	85.4674	138.428	86.0335
143.555	86.5319	143.555	85.412	143.555	86.0079
148.682	86.5288	148.682	85.3674	148.682	85.9868
153.809	86.4685	153.809	85.2879	153.809	85.9182
159.668	86.5012	159.668	85.2728	159.668	85.9303
164.795	86.494	164.795	85.2703	164.795	85.9251
170.654	86.4029	170.654	85.1712	170.654	85.8306
176.514	86.3126	176.514	85.0227	176.514	85.7153
183.105	86.2306	183.105	84.8646	183.105	85.6011
189.697	86.1469	189.697	84.8373	189.697	85.5413
196.289	86.0801	196.289	84.753	196.289	85.4671
202.881	86.0036	202.881	84.6109	202.881	85.3628
210.205	85.8791	210.205	84.4872	210.205	85.2387
217.529	85.7751	217.529	84.3618	217.529	85.1257
225.586	85.722	225.586	84.2178	225.586	85.0347
232.91	85.7875	232.91	84.2478	232.91	85.0856
241.699	85.5657	241.699	83.8925	241.699	84.8092
249.756	85.6811	249.756	83.7562	249.756	84.8244
258.545	85.5884	258.545	83.8395	258.545	84.8014
268.066	85.4563	268.066	83.38	268.066	84.5411
277.588	85.4064	277.588	83.4397	277.588	84.5335
287.109	85.0733	287.109	83.0389	287.109	84.1742
297.363	84.7933	297.363	82.803	297.363	83.9112
307.617	85.0023	307.617	83.2443	307.617	84.2117
318.604	84.8438	318.604	83.2818	318.604	84.1326
329.59	84.1276	329.59	83.1211	329.59	83.6534
341.309	79.909	341.309	80.6204	341.309	80.2793
353.76	85.0779	353.76	79.2813	353.76	83.0825
366.211	86.7609	366.211	82.8284	366.211	85.2253
378.662	86.9535	378.662	83.4018	378.662	85.531
392.578	86.5299	392.578	83.2298	392.578	85.1861
405.762	86.5809	405.762	83.1904	405.762	85.2084
420.41	86.9256	420.41	83.58	420.41	85.5673
435.059	87.1324	435.059	83.9112	435.059	85.8139
450.439	87.7985	450.439	85.2577	450.439	86.7113
466.553	87.4677	466.553	85.8063	466.553	86.716
482.666	86.5492	482.666	84.6639	482.666	85.708
500.244	86.7653	500.244	84.6164	500.244	85.8224
517.822	86.4324	517.822	84.4137	517.822	85.5393
536.133	86.7704	536.133	84.0223	536.133	85.6102
554.443	86.816	554.443	84.2506	554.443	85.72
574.219	87.0959	574.219	84.5405	574.219	86.0035
594.727	87.3294	594.727	85.2818	594.727	86.4252
615.234	87.2829	615.234	84.6285	615.234	86.1554
637.207	87.3994	637.207	84.5103	637.207	86.1908
659.912	87.1272	659.912	84.5869	659.912	86.0402
683.35	87.2027	683.35	84.4977	683.35	86.0575
706.787	86.871	706.787	84.0782	706.787	85.6954
731.689	86.7471	731.689	84.1539	731.689	85.6412
758.057	87.38	758.057	84.5128	758.057	86.1788
784.424	87.1325	784.424	84.7902	784.424	86.1174
812.256	87.304	812.256	84.6592	812.256	86.1799
840.82	87.0914	840.82	84.4433	840.82	85.9662
870.85	87.0385	870.85	84.4577	870.85	85.937
901.611	87.4884	901.611	84.5	901.611	86.2463
933.105	87.9654	933.105	84.1722	933.105	86.4704
966.064	87.7784	966.064	83.3795	966.064	86.1136
999.756	87.2589	999.756	83.5647	999.756	85.7933
1,034.91	86.8514	1,034.91	83.4117	1,034.91	85.4635
1,071.53	86.0643	1,071.53	83.3979	1,071.53	84.9326
1,109.62	84.9595	1,109.62	82.2325	1,109.62	83.8067
1,148.44	86.3608	1,148.44	83.3787	1,148.44	85.1208
1,189.45	88.1301	1,189.45	85.661	1,189.45	87.0687
1,231.2	88.4531	1,231.2	84.4933	1,231.2	86.9097
1,274.41	88.3602	1,274.41	84.0361	1,274.41	86.7154
1,319.82	88.0771	1,319.82	83.6332	1,319.82	86.4003
1,365.97	87.6578	1,365.97	83.8482	1,365.97	86.158
1,414.31	87.3393	1,414.31	84.9275	1,414.31	86.2987
1,464.11	87.1351	1,464.11	85.3058	1,464.11	86.3161
1,515.38	87.0106	1,515.38	84.6806	1,515.38	86
1,568.85	86.8724	1,568.85	83.8002	1,568.85	85.6025
1,624.51	87.1809	1,624.51	83.312	1,624.51	85.6637
1,681.64	87.7119	1,681.64	83.4826	1,681.64	86.0929
1,740.97	87.5914	1,740.97	83.0137	1,740.97	85.8796
1,802.49	87.5936	1,802.49	83.4271	1,802.49	85.9919
1,866.21	87.5275	1,866.21	82.7255	1,866.21	85.7589
1,932.13	87.7668	1,932.13	82.9553	1,932.13	85.9959
2,000.24	87.2383	2,000.24	84.4203	2,000.24	86.054
2,070.56	87.4268	2,070.56	84.0892	2,070.56	86.0711
2,143.8	87.4183	2,143.8	83.8225	2,143.8	85.9824
2,219.24	87.3093	2,219.24	83.1189	2,219.24	85.701
2,297.61	87.3467	2,297.61	83.2457	2,297.61	85.7633
2,378.17	87.7262	2,378.17	83.0225	2,378.17	85.9823
2,462.4	88.158	2,462.4	83.2754	2,462.4	86.3695
2,548.83	88.481	2,548.83	83.4783	2,548.83	86.6633
2,638.92	89.1518	2,638.92	83.3532	2,638.92	87.1559
2,731.93	89.8176	2,731.93	83.0076	2,731.93	87.6296
2,828.61	90.2975	2,828.61	81.5402	2,828.61	87.83
2,928.22	90.6711	2,928.22	80.9283	2,928.22	88.0988
3,031.49	90.2323	3,031.49	80.7126	3,031.49	87.6819
3,138.43	89.637	3,138.43	79.3411	3,138.43	87.0145
3,249.02	89.9663	3,249.02	80.1477	3,249.02	87.3868
3,363.28	90.7243	3,363.28	81.0785	3,363.28	88.1613
3,481.93	92.0877	3,481.93	81.7453	3,481.93	89.4613
3,604.98	93.632	3,604.98	80.7122	3,604.98	90.8379
3,732.42	94.4444	3,732.42	80.7327	3,732.42	91.6151
3,863.53	93.3516	3,863.53	82.8624	3,863.53	90.713
3,999.76	90.4247	3,999.76	83.3627	3,999.76	88.1942
4,141.11	87.254	4,141.11	82.6925	4,141.11	85.5465
4,286.87	88.552	4,286.87	84.1297	4,286.87	86.881
4,438.48	86.9482	4,438.48	85.2887	4,438.48	86.1972
4,594.48	85.8412	4,594.48	85.0737	4,594.48	85.4744
4,757.08	85.3605	4,757.08	83.9436	4,757.08	84.7096
4,924.8	85.3509	4,924.8	83.2032	4,924.8	84.4085
5,098.39	84.0575	5,098.39	81.6172	5,098.39	83.0065
5,277.83	82.7556	5,277.83	79.143	5,277.83	81.3146
5,463.87	84.5551	5,463.87	79.9438	5,463.87	82.8347
5,656.49	86.4815	5,656.49	82.3476	5,656.49	84.8889
5,856.45	86.796	5,856.45	83.0638	5,856.45	85.319
6,062.99	85.6288	6,062.99	81.1298	6,062.99	83.9376
6,276.86	83.2946	6,276.86	76.8028	6,276.86	81.1632
6,498.05	80.9633	6,498.05	73.2306	6,498.05	78.6295
6,727.29	80.7585	6,727.29	77.8852	6,727.29	79.5552
6,964.6	80.506	6,964.6	79.3442	6,964.6	79.9638
7,209.96	80.2685	7,209.96	79.2427	7,209.96	79.7858
7,464.11	80.1239	7,464.11	78.5025	7,464.11	79.3884
7,727.78	80.4035	7,727.78	79.2535	7,727.78	79.8664
8,000.24	80.6638	8,000.24	81.0465	8,000.24	80.8593
8,282.23	82.0918	8,282.23	82.8273	8,282.23	82.4751
8,574.46	82.5219	8,574.46	82.3363	8,574.46	82.4301
8,876.22	82.095	8,876.22	81.5723	8,876.22	81.8415
9,189.7	82.7241	9,189.7	80.6802	9,189.7	81.8213
9,513.43	83.7382	9,513.43	81.7292	9,513.43	82.8488
9,848.88	84.43	9,848.88	83.095	9,848.88	83.8136
10,196.8	83.9279	10,196.8	83.4687	10,196.8	83.7044
10,556.4	84.4222	10,556.4	82.7834	10,556.4	83.6796
10,928.5	85.307	10,928.5	82.3841	10,928.5	84.0869
11,313.7	86.5586	11,313.7	82.7931	11,313.7	85.0717
11,712.9	86.9561	11,712.9	81.8138	11,712.9	85.1053
12,126	87.3277	12,126	82.2571	12,126	85.4938
12,553.7	86.4559	12,553.7	81.1617	12,553.7	84.57
12,996.1	85.0934	12,996.1	79.5208	12,996.1	83.1456
13,454.6	84.1051	13,454.6	78.6994	13,454.6	82.1941
13,928.5	82.7099	13,928.5	77.418	13,928.5	80.8246
14,419.9	82.2189	14,419.9	76.6885	14,419.9	80.2803
14,928.2	81.4032	14,928.2	74.6068	14,928.2	79.2175
15,454.8	80.0146	15,454.8	72.5579	15,454.8	77.7217
15,999.8	77.6103	15,999.8	69.1593	15,999.8	75.1799
16,564.5	77.0907	16,564.5	69.0906	16,564.5	74.7193
17,148.2	78.8062	17,148.2	72.3002	17,148.2	76.6721
17,753.2	79.5252	17,753.2	70.4121	17,753.2	77.0174
18,379.4	78.6639	18,379.4	69.0345	18,379.4	76.1026
19,027.6	77.4512	19,027.6	68.834	19,027.6	75.0004
19,698.5	76.2046	19,698.5	67.4713	19,698.5	73.7399
19,999.5	75.8605	19,999.5	65.9668	19,999.5	73.2739
