"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.8192	20.5078	60.003	20.5078	60.4706	20.5078	60.4968	20.5078	60.5331	20.5078	60.4787
21.2402	59.2553	21.2402	58.4918	21.2402	58.9497	21.2402	58.9155	21.2402	58.8563	21.2402	58.9122
21.9727	60.8142	21.9727	59.9594	21.9727	60.4715	21.9727	60.4444	21.9727	60.3752	21.9727	60.4354
22.7051	60.7881	22.7051	59.961	22.7051	60.4687	22.7051	60.4044	22.7051	60.2647	22.7051	60.4036
23.4375	61.2677	23.4375	60.5075	23.4375	60.9748	23.4375	60.912	23.4375	60.777	23.4375	60.9119
24.1699	61.5055	24.1699	60.7014	24.1699	61.1991	24.1699	61.1271	24.1699	60.9779	24.1699	61.1285
25.6348	62.5287	25.6348	61.7158	25.6348	62.2197	25.6348	62.1429	25.6348	61.9836	25.6348	62.1453
26.3672	63.1834	26.3672	62.3418	26.3672	62.863	26.3672	62.7856	26.3672	62.6236	26.3672	62.7876
27.0996	63.5752	27.0996	62.7445	27.0996	63.2596	27.0996	63.1808	27.0996	63.017	27.0996	63.1834
27.832	64.0215	27.832	63.1533	27.832	63.6904	27.832	63.6137	27.832	63.4554	27.832	63.6155
29.2969	64.7064	29.2969	63.8564	29.2969	64.3862	29.2969	64.2996	29.2969	64.1221	29.2969	64.3037
30.0293	65.257	30.0293	64.3823	30.0293	64.9216	30.0293	64.8503	30.0293	64.7037	30.0293	64.851
31.4941	65.8338	31.4941	64.9892	31.4941	65.5156	31.4941	65.4321	31.4941	65.2624	31.4941	65.4356
32.2266	66.2625	32.2266	65.4103	32.2266	65.945	32.2266	65.8496	32.2266	65.6565	32.2266	65.8555
33.6914	66.8429	33.6914	66.0119	33.6914	66.5348	33.6914	66.4367	33.6914	66.2398	33.6914	66.4436
34.4238	67.2533	34.4238	66.4015	34.4238	66.9365	34.4238	66.8373	34.4238	66.6408	34.4238	66.8447
35.8887	67.9338	35.8887	67.085	35.8887	67.6185	35.8887	67.5192	35.8887	67.3244	35.8887	67.5268
37.3535	68.6265	37.3535	67.7654	37.3535	68.3072	37.3535	68.2035	37.3535	68.0009	37.3535	68.2121
38.8184	69.1308	38.8184	68.2773	38.8184	68.8206	38.8184	68.7007	38.8184	68.4666	38.8184	68.7128
39.5508	69.5341	39.5508	68.665	39.5508	69.2151	39.5508	69.101	39.5508	68.88	39.5508	69.1119
41.0156	70.2848	41.0156	69.4033	41.0156	69.9615	41.0156	69.843	41.0156	69.6161	41.0156	69.8552
42.4805	70.6351	42.4805	69.6478	42.4805	70.2768	42.4805	70.1401	42.4805	69.8762	42.4805	70.1547
43.9453	71.2238	43.9453	70.2422	43.9453	70.8755	43.9453	70.7229	43.9453	70.4191	43.9453	70.7396
45.4102	71.7468	45.4102	70.7707	45.4102	71.3994	45.4102	71.2516	45.4102	70.9528	45.4102	71.2667
47.6074	72.5397	47.6074	71.6065	47.6074	72.2011	47.6074	72.077	47.6074	71.834	47.6074	72.0885
49.0723	73.0939	49.0723	72.1818	49.0723	72.7596	49.0723	72.647	49.0723	72.4326	49.0723	72.657
50.5371	73.5884	50.5371	72.6801	50.5371	73.2539	50.5371	73.1458	50.5371	72.9453	50.5371	73.1554
52.7344	74.272	52.7344	73.3752	52.7344	73.9443	52.7344	73.8297	52.7344	73.6205	52.7344	73.8413
54.1992	74.7608	54.1992	73.8768	54.1992	74.4398	54.1992	74.3189	54.1992	74.0982	54.1992	74.3322
56.3965	75.471	56.3965	74.5785	56.3965	75.1458	56.3965	75.0252	56.3965	74.8065	56.3965	75.0387
58.5938	76.1464	58.5938	75.2349	58.5938	75.8115	58.5938	75.6957	58.5938	75.4935	58.5938	75.7088
60.0586	76.499	60.0586	75.612	60.0586	76.1721	60.0586	76.0623	60.0586	75.8769	60.0586	76.0749
62.2559	77.1689	62.2559	76.2939	62.2559	76.8485	62.2559	76.7342	62.2559	76.5435	62.2559	76.7483
64.4531	77.7921	64.4531	76.9157	64.4531	77.4712	64.4531	77.3553	64.4531	77.1658	64.4531	77.3703
66.6504	78.3779	66.6504	77.4869	66.6504	78.0517	66.6504	77.933	66.6504	77.7433	66.6504	77.9491
69.5801	79.1276	69.5801	78.237	69.5801	78.8021	69.5801	78.6823	69.5801	78.4979	69.5801	78.6994
71.7773	79.6833	71.7773	78.7981	71.7773	79.3608	71.7773	79.2386	71.7773	79.0572	71.7773	79.2571
73.9746	80.2194	73.9746	79.3353	73.9746	79.8986	73.9746	79.7709	73.9746	79.5826	73.9746	79.7912
76.9043	80.8763	76.9043	79.9845	76.9043	80.5533	76.9043	80.4215	76.9043	80.2314	76.9043	80.4433
79.834	81.5316	79.834	80.6292	79.834	81.2074	79.834	81.0666	79.834	80.8655	79.834	81.091
82.7637	82.0893	82.7637	81.1854	82.7637	81.7637	82.7637	81.6223	82.7637	81.4218	82.7637	81.6472
85.6934	82.6182	85.6934	81.7122	85.6934	82.29	85.6934	82.1534	85.6934	81.9748	85.6934	82.1787
88.623	83.0995	88.623	82.1943	88.623	82.7715	88.623	82.6336	88.623	82.4662	88.623	82.6608
91.5527	83.5622	91.5527	82.6564	91.5527	83.2397	91.5527	83.0859	91.5527	82.8991	91.5527	83.1177
94.4824	84.065	94.4824	83.1385	94.4824	83.7421	94.4824	83.567	94.4824	83.3364	94.4824	83.6029
98.1445	84.462	98.1445	83.5617	98.1445	84.1398	98.1445	83.9874	98.1445	83.8079	98.1445	84.0198
101.807	84.8322	101.807	83.9378	101.807	84.5133	101.807	84.3561	101.807	84.1857	101.807	84.3918
105.469	85.1738	105.469	84.2738	105.469	84.8565	105.469	84.6835	105.469	84.5006	105.469	84.7249
109.131	85.5349	109.131	84.6009	109.131	85.2071	109.131	85.0201	109.131	84.8192	109.131	85.0656
112.793	85.802	112.793	84.8429	112.793	85.4646	112.793	85.2764	112.793	85.0857	112.793	85.3233
116.455	86.0089	116.455	85.0411	116.455	85.6707	116.455	85.4741	116.455	85.2808	116.455	85.5243
120.85	86.1916	120.85	85.2154	120.85	85.8513	120.85	85.6464	120.85	85.4521	120.85	85.7003
125.244	86.3288	125.244	85.3256	125.244	85.9799	125.244	85.7654	125.244	85.5698	125.244	85.8233
129.639	86.4064	129.639	85.3946	129.639	86.0584	129.639	85.827	129.639	85.6205	129.639	85.8913
134.033	86.5075	134.033	85.4616	134.033	86.1484	134.033	85.9032	134.033	85.6902	134.033	85.9729
138.428	86.5343	138.428	85.4674	138.428	86.1706	138.428	85.9122	138.428	85.6879	138.428	85.9864
143.555	86.5319	143.555	85.412	143.555	86.1495	143.555	85.8819	143.555	85.6548	143.555	85.9595
148.682	86.5288	148.682	85.3674	148.682	86.1359	148.682	85.8537	148.682	85.6253	148.682	85.9369
153.809	86.4685	153.809	85.2879	153.809	86.0757	153.809	85.7747	153.809	85.5305	153.809	85.864
159.668	86.5012	159.668	85.2728	159.668	86.0952	159.668	85.7751	159.668	85.5336	159.668	85.8728
164.795	86.494	164.795	85.2703	164.795	86.0969	164.795	85.762	164.795	85.5049	164.795	85.8641
170.654	86.4029	170.654	85.1712	170.654	86.0025	170.654	85.656	170.654	85.4174	170.654	85.766
176.514	86.3126	176.514	85.0227	176.514	85.8972	176.514	85.5205	176.514	85.2575	176.514	85.6413
183.105	86.2306	183.105	84.8646	183.105	85.7998	183.105	85.3954	183.105	85.0957	183.105	85.5228
189.697	86.1469	189.697	84.8373	189.697	85.7432	189.697	85.3231	189.697	85.0122	189.697	85.4568
196.289	86.0801	196.289	84.753	196.289	85.6697	196.289	85.2308	196.289	84.9342	196.289	85.3756
202.881	86.0036	202.881	84.6109	202.881	85.5768	202.881	85.1011	202.881	84.7843	202.881	85.2605
210.205	85.8791	210.205	84.4872	210.205	85.4625	210.205	84.9664	210.205	84.6183	210.205	85.131
217.529	85.7751	217.529	84.3618	217.529	85.3379	217.529	84.8355	217.529	84.5385	217.529	85.0114
225.586	85.722	225.586	84.2178	225.586	85.2791	225.586	84.6999	225.586	84.3501	225.586	84.9034
232.91	85.7875	232.91	84.2478	232.91	85.336	232.91	84.7193	232.91	84.2626	232.91	84.9307
241.699	85.5657	241.699	83.8925	241.699	85.0387	241.699	84.4336	241.699	83.9953	241.699	84.6456
249.756	85.6811	249.756	83.7562	249.756	85.1211	249.756	84.4362	249.756	83.8866	249.756	84.664
258.545	85.5884	258.545	83.8395	258.545	85.0682	258.545	84.4213	258.545	83.8976	258.545	84.6383
268.066	85.4563	268.066	83.38	268.066	84.8133	268.066	84.1522	268.066	83.5432	268.066	84.3673
277.588	85.4064	277.588	83.4397	277.588	84.8315	277.588	84.2143	277.588	83.7622	277.588	84.415
287.109	85.0733	287.109	83.0389	287.109	84.5028	287.109	83.9196	287.109	83.705	287.109	84.1193
297.363	84.7933	297.363	82.803	297.363	84.401	297.363	83.5413	297.363	83.3758	297.363	83.856
307.617	85.0023	307.617	83.2443	307.617	84.623	307.617	83.7801	307.617	83.2707	307.617	84.0699
318.604	84.8438	318.604	83.2818	318.604	84.4623	318.604	83.7861	318.604	83.16	318.604	83.994
329.59	84.1276	329.59	83.1211	329.59	83.703	329.59	83.6702	329.59	83.5449	329.59	83.6609
341.309	79.909	341.309	80.6204	341.309	79.027	341.309	81.5284	341.309	84.9783	341.309	81.371
353.76	85.0779	353.76	79.2813	353.76	84.5956	353.76	79.655	353.76	84.7397	353.76	82.8866
366.211	86.7609	366.211	82.8284	366.211	86.363	366.211	83.1936	366.211	82.8457	366.211	84.7107
378.662	86.9535	378.662	83.4018	378.662	86.5257	378.662	83.7406	378.662	82.656	378.662	84.993
392.578	86.5299	392.578	83.2298	392.578	86.1122	392.578	83.5836	392.578	82.0977	392.578	84.6633
405.762	86.5809	405.762	83.1904	405.762	86.1568	405.762	83.5667	405.762	82.0692	405.762	84.6791
420.41	86.9256	420.41	83.58	420.41	86.5327	420.41	83.9096	420.41	81.7645	420.41	85.0006
435.059	87.1324	435.059	83.9112	435.059	86.8538	435.059	84.1492	435.059	81.9203	435.059	85.2689
450.439	87.7985	450.439	85.2577	450.439	87.5636	450.439	85.3118	450.439	81.789	450.439	86.1273
466.553	87.4677	466.553	85.8063	466.553	87.0441	466.553	86.2383	466.553	82.7561	466.553	86.3161
482.666	86.5492	482.666	84.6639	482.666	86.0714	482.666	85.1387	482.666	82.476	482.666	85.3255
500.244	86.7653	500.244	84.6164	500.244	86.3036	500.244	84.9333	500.244	82.4198	500.244	85.3536
517.822	86.4324	517.822	84.4137	517.822	85.9881	517.822	84.6737	517.822	82.2663	517.822	85.0756
536.133	86.7704	536.133	84.0223	536.133	86.447	536.133	84.7842	536.133	82.0105	536.133	85.2743
554.443	86.816	554.443	84.2506	554.443	86.6856	554.443	85.207	554.443	82.3297	554.443	85.5502
574.219	87.0959	574.219	84.5405	574.219	87.1279	574.219	85.6883	574.219	82.9865	574.219	85.9811
594.727	87.3294	594.727	85.2818	594.727	87.5098	594.727	86.0992	594.727	83.4186	594.727	86.3856
615.234	87.2829	615.234	84.6285	615.234	87.2852	615.234	85.8669	615.234	83.1183	615.234	86.1433
