"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.9301	20.5078	43.9504	20.5078	56.8819	20.5078	54.5248
21.9727	51.8825	21.9727	49.933	21.9727	59.7529	21.9727	57.4502
23.4375	54.475	23.4375	52.0971	23.4375	60.3713	23.4375	58.2891
24.9023	56.3628	24.9023	55.3585	24.9023	62.5584	24.9023	60.5338
26.3672	58.9469	26.3672	58.6128	26.3672	64.5182	26.3672	62.6673
27.832	61.2983	27.832	61.4295	27.832	66.5477	27.832	64.817
29.2969	63.8814	29.2969	64.2881	29.2969	68.5735	29.2969	67.008
30.7617	65.9204	30.7617	66.308	30.7617	70.3517	30.7617	68.8481
32.2266	68.305	32.2266	68.7806	32.2266	72.2652	32.2266	70.9009
33.6914	70.5542	33.6914	71.0776	33.6914	74.103	33.6914	72.8656
35.1563	72.4808	35.1563	72.9918	35.1563	75.6188	35.1563	74.5056
36.6211	74.1486	36.6211	74.6374	36.6211	76.9398	36.6211	75.9353
38.0859	75.5143	38.0859	75.9941	38.0859	78.0515	38.0859	77.1318
39.5508	76.6308	39.5508	77.104	39.5508	78.9674	39.5508	78.1171
41.0156	77.6296	41.0156	78.057	41.0156	79.672	41.0156	78.9188
42.4805	78.293	42.4805	78.7043	42.4805	80.1759	42.4805	79.4791
43.9453	78.8223	43.9453	79.2123	43.9453	80.5411	43.9453	79.9024
45.4102	79.2033	45.4102	79.5716	45.4102	80.7691	45.4102	80.1852
46.875	79.5504	46.875	79.8897	46.875	80.9532	46.875	80.4275
48.3398	79.7129	48.3398	80.055	48.3398	81.0704	48.3398	80.5638
51.2695	80.141	51.2695	80.4293	51.2695	81.2154	51.2695	80.8124
52.7344	80.202	52.7344	80.5151	52.7344	81.3243	52.7344	80.9075
54.1992	80.223	54.1992	80.5081	54.1992	81.1919	54.1992	80.8328
55.6641	80.4359	55.6641	80.6636	55.6641	81.1777	55.6641	80.9018
58.5938	80.6832	58.5938	80.8817	58.5938	81.2803	58.5938	81.0606
60.0586	80.7071	60.0586	80.8907	60.0586	81.2278	60.0586	81.0382
62.9883	80.7715	62.9883	80.9467	62.9883	81.2267	62.9883	81.0643
64.4531	80.8426	64.4531	81.0271	64.4531	81.3191	64.4531	81.1496
67.3828	80.8898	67.3828	81.0666	67.3828	81.3154	67.3828	81.1669
68.8477	80.891	68.8477	81.058	68.8477	81.274	68.8477	81.1422
71.7773	81.009	71.7773	81.142	71.7773	81.2585	71.7773	81.1787
74.707	81.2609	74.707	81.3533	74.707	81.359	74.707	81.3385
77.6367	81.2637	77.6367	81.3494	77.6367	81.3251	77.6367	81.32
79.1016	81.2015	79.1016	81.2856	79.1016	81.2616	79.1016	81.2567
