"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	46.244	20.5078	46.2882	20.5078	50.0782	20.5078	52.1505	20.5078	34.1376	20.5078	36.21	20.5078	40
21.9727	46.2078	21.9727	46.0225	21.9727	48.93	21.9727	50.8302	21.9727	35.1922	21.9727	37.0924	21.9727	40
23.4375	47.7067	23.4375	47.6199	23.4375	50.9935	23.4375	52.9769	23.4375	34.6429	23.4375	36.6264	23.4375	40
24.9023	48.3584	24.9023	48.2903	24.9023	51.895	24.9023	53.9472	24.9023	34.3431	24.9023	36.3954	24.9023	40
26.3672	51.0464	26.3672	50.9838	26.3672	53.7806	26.3672	55.5683	26.3672	35.4155	26.3672	37.2032	26.3672	40
27.832	53.087	27.832	53.0507	27.832	55.5958	27.832	57.2746	27.832	35.7761	27.832	37.4549	27.832	40
29.2969	55.1563	29.2969	55.1352	29.2969	57.4289	29.2969	58.9958	29.2969	36.1394	29.2969	37.7063	29.2969	40
30.7617	57.6235	30.7617	57.612	30.7617	59.4713	30.7617	60.8317	30.7617	36.7803	30.7617	38.1407	30.7617	40
32.2266	59.5473	32.2266	59.5361	32.2266	61.1613	32.2266	62.3999	32.2266	37.1362	32.2266	38.3748	32.2266	40
33.6914	61.8149	33.6914	61.8143	33.6914	63.2639	33.6914	64.3958	33.6914	37.4185	33.6914	38.5505	33.6914	40
35.1562	63.9981	35.1562	63.9997	35.1562	65.2471	35.1562	66.2556	35.1562	37.7442	35.1562	38.7526	35.1562	40
36.6211	65.8752	36.6211	65.8879	36.6211	67.0727	36.6211	68.0301	36.6211	37.8577	36.6211	38.8152	36.6211	40
38.0859	67.8833	38.0859	67.8999	38.0859	68.9503	38.0859	69.8137	38.0859	38.0861	38.0859	38.9496	38.0859	40
39.5508	69.8887	39.5508	69.9058	39.5508	70.818	39.5508	71.5841	39.5508	38.3217	39.5508	39.0879	39.5508	40
41.0156	71.6929	41.0156	71.7125	41.0156	72.5465	41.0156	73.2515	41.0156	38.4611	41.0156	39.166	41.0156	40
42.4805	73.305	42.4805	73.3274	42.4805	74.1093	42.4805	74.7713	42.4805	38.556	42.4805	39.2181	42.4805	40
43.9453	74.7323	43.9453	74.7584	43.9453	75.4944	43.9453	76.1155	43.9453	38.6429	43.9453	39.264	43.9453	40
45.4102	76.1479	45.4102	76.1726	45.4102	76.804	45.4102	77.3417	45.4102	38.8309	45.4102	39.3686	45.4102	40
46.875	77.1399	46.875	77.1614	46.875	77.724	46.875	78.2133	46.875	38.9481	46.875	39.4374	46.875	40
48.3398	77.7207	48.3398	77.7471	48.3398	78.3095	48.3398	78.7935	48.3398	38.9536	48.3398	39.4376	48.3398	40
51.2695	78.6084	51.2695	78.6375	51.2695	79.1332	51.2695	79.5556	51.2695	39.0818	51.2695	39.5043	51.2695	40
52.7344	78.8116	52.7344	78.8408	52.7344	79.3034	52.7344	79.6965	52.7344	39.1444	52.7344	39.5375	52.7344	40
54.1992	79.0324	54.1992	79.0614	54.1992	79.4863	54.1992	79.8453	54.1992	39.2162	54.1992	39.5751	54.1992	40
55.6641	79.2092	55.6641	79.2358	55.6641	79.615	55.6641	79.9363	55.6641	39.2996	55.6641	39.6209	55.6641	40
58.5938	79.4064	58.5938	79.4349	58.5938	79.7859	58.5938	80.0797	58.5938	39.3552	58.5938	39.649	58.5938	40
60.0586	79.5807	60.0586	79.6086	60.0586	79.9355	60.0586	80.2085	60.0586	39.4001	60.0586	39.673	60.0586	40
62.9883	79.9199	62.9883	79.9472	62.9883	80.2306	62.9883	80.4635	62.9883	39.4837	62.9883	39.7166	62.9883	40
64.4531	79.9545	64.4531	79.9818	64.4531	80.2542	64.4531	80.4777	64.4531	39.5041	64.4531	39.7276	64.4531	40
67.3828	80.0686	67.3828	80.0983	67.3828	80.3723	67.3828	80.5951	67.3828	39.5032	67.3828	39.726	67.3828	40
68.8477	80.1787	68.8477	80.2095	68.8477	80.4839	68.8477	80.7055	68.8477	39.504	68.8477	39.7256	68.8477	40
71.7773	80.687	71.7773	80.7144	71.7773	80.9394	71.7773	81.1158	71.7773	39.5987	71.7773	39.7751	71.7773	40
74.707	81.0666	74.707	81.0898	74.707	81.2555	74.707	81.3783	74.707	39.7115	74.707	39.8343	74.707	40
77.6367	81.3465	77.6367	81.3688	77.6367	81.5043	77.6367	81.5993	77.6367	39.7694	77.6367	39.8644	77.6367	40
79.1016	81.5264	79.1016	81.5487	79.1016	81.6754	79.1016	81.7625	79.1016	39.7862	79.1016	39.8733	79.1016	40
82.0312	81.7997	82.0312	81.8222	82.0312	81.9472	82.0312	82.0297	82.0312	39.7926	82.0312	39.875	82.0312	40
84.9609	81.9018	84.9609	81.9222	84.9609	82.0365	84.9609	82.1139	84.9609	39.8083	84.9609	39.8857	84.9609	40
87.8906	82.2677	87.8906	82.283	87.8906	82.3449	87.8906	82.3717	87.8906	39.9113	87.8906	39.9381	87.8906	40
90.8203	82.9315	90.8203	82.9368	90.8203	82.8638	90.8203	82.7588	90.8203	40.178	90.8203	40.0731	90.8203	40
95.2148	82.5935	95.2148	82.6138	95.2148	82.7047	95.2148	82.7635	95.2148	39.8503	95.2148	39.9092	95.2148	40
98.1445	82.8629	98.1445	82.8774	98.1445	82.9135	98.1445	82.9195	98.1445	39.958	98.1445	39.9639	98.1445	40
101.074	83.0426	101.074	83.0551	101.074	83.0668	101.074	83.0482	101.074	40.0069	101.074	39.9883	101.074	40
