* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\6-SP.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:03:42 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\6-SP.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 6-SP
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	61.325787	-109.7054
20.144928	61.548794	-110.3661
20.290907	61.771801	-111.0624
20.437943	62.001019	-111.8289
20.586044	62.217854	-112.6095
20.735220	62.394352	-113.3525
20.885475	62.564796	-114.0782
21.036821	62.772377	-114.8293
21.189262	62.962788	-115.4873
21.342808	63.054951	-115.8901
21.497467	63.171814	-116.2096
21.653246	63.462910	-116.5689
21.810154	63.768623	-116.9545
21.968201	63.925064	-117.3802
22.127390	64.092773	-117.8864
22.287735	64.444359	-118.5517
22.449242	64.781761	-119.2744
22.611917	64.893600	-120.0114
22.775772	64.990837	-120.6653
22.940815	65.251495	-121.0051
23.107054	65.564568	-121.3874
23.274498	65.886627	-122.1715
23.443153	66.191612	-123.1216
23.613033	66.415901	-124.1196
23.784142	66.628807	-125.1681
23.956491	66.894547	-126.1896
24.130091	67.165695	-127.3076
24.304947	67.427139	-128.7038
24.481071	67.645760	-130.1272
24.658470	67.740761	-131.3254
24.837156	67.839813	-132.4824
25.017136	68.104729	-133.7193
25.198421	68.353783	-134.9747
25.381020	68.406235	-136.2954
25.564941	68.418983	-137.4770
25.750195	68.506203	-138.2588
25.936790	68.616852	-138.8553
26.124741	68.735069	-139.4113
26.314051	68.868797	-139.8764
26.504732	69.005730	-140.1760
26.696796	69.190735	-140.5265
26.890253	69.501930	-141.1169
27.085112	69.827644	-141.9559
27.281382	70.074791	-143.2281
27.479073	70.264786	-144.5932
27.678198	70.359070	-145.7366
27.878765	70.444855	-146.7636
28.080786	70.619804	-147.6353
28.284271	70.814735	-148.4708
28.489231	70.980957	-149.3828
28.695675	71.153740	-150.3536
28.903616	71.363449	-151.3917
29.113064	71.576706	-152.5303
29.324028	71.766335	-153.8103
29.536524	71.943802	-155.2172
29.750557	72.127495	-156.8036
29.966141	72.269882	-158.4092
30.183289	72.295746	-159.8723
30.402010	72.305977	-161.2493
30.622314	72.412796	-162.5508
30.844217	72.507919	-163.7536
31.067726	72.477371	-164.8196
31.292856	72.449005	-165.8046
31.519617	72.558960	-166.7432
31.748020	72.669891	-167.6609
31.978081	72.657356	-168.6539
32.209808	72.617043	-169.5439
32.443211	72.608253	-170.1249
32.678310	72.616966	-170.5744
32.915108	72.660446	-171.0249
33.153625	72.703957	-171.4086
33.393871	72.709320	-171.7532
33.635857	72.704010	-171.9040
33.879597	72.670837	-171.5954
34.125103	72.705872	-171.1855
34.372387	72.955902	-170.9131
34.621464	73.252556	-170.8748
34.872345	73.460732	-171.3672
35.125042	73.625824	-172.0302
35.379574	73.733070	-172.5839
35.635948	73.828880	-173.0805
35.894180	73.960686	-173.4414
36.154285	74.110771	-173.7805
36.416275	74.277916	-174.1680
36.680161	74.459709	-174.6571
36.945961	74.670311	-175.3742
37.213688	74.858749	-176.1698
37.483353	74.951065	-176.9423
37.754974	75.029869	-177.6729
38.028561	75.167099	-178.2580
38.304131	75.321777	-178.8512
38.581699	75.484337	-179.6168
38.861279	75.631805	179.5802
39.142883	75.716072	178.8514
39.426529	75.802864	178.1050
39.712231	75.976692	177.2618
40.000000	76.133804	176.3953
40.289856	76.165993	175.5087
40.581814	76.169998	174.7340
40.875885	76.216103	174.2426
41.172089	76.276894	173.9204
41.470440	76.336258	173.7442
41.770950	76.429810	173.6102
42.073643	76.604828	173.4310
42.378525	76.810692	173.1335
42.685616	77.006981	172.6205
42.994934	77.209709	171.8772
43.306492	77.446480	170.8005
43.620308	77.642754	169.5580
43.936401	77.706200	168.2259
44.254780	77.717010	166.9768
44.575470	77.717316	166.0873
44.898483	77.729958	165.3222
45.223835	77.817184	164.5392
45.551544	77.902893	163.7322
45.881630	77.924629	162.7788
46.214108	77.903069	161.8862
46.548996	77.830078	161.2043
46.886307	77.730171	160.7844
47.226067	77.620110	160.7203
47.568283	77.515160	161.0351
47.912983	77.408630	161.8937
48.260181	77.382935	162.9642
48.609894	77.563766	164.0183
48.962143	77.815605	164.9069
49.316940	78.038094	165.3159
49.674313	78.249672	165.5118
50.034271	78.425484	165.6526
50.396843	78.595734	165.7518
50.762039	78.780998	165.9134
51.129883	78.985626	166.0239
51.500389	79.234863	165.9890
51.873581	79.486572	165.8543
52.249481	79.693405	165.6191
52.628101	79.895660	165.3295
53.009464	80.119919	165.0739
53.393593	80.360573	164.7257
53.780506	80.634842	164.1735
54.170223	80.900589	163.4583
54.562763	81.121735	162.5081
54.958145	81.296761	161.5515
55.356396	81.383553	160.8199
55.757530	81.467842	160.2349
56.161572	81.634384	159.8874
56.568542	81.844620	159.4978
56.978462	82.119461	158.7201
57.391350	82.364616	157.8406
