* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\6-DI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:03:53 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\6-DI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 6-DI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	51.641037	-39.6573
20.144928	51.598537	-39.3684
20.290907	51.556038	-39.0533
20.437943	51.513535	-38.7138
20.586044	51.471027	-38.3173
20.735220	51.419979	-37.8165
20.885475	51.386021	-37.2577
21.036821	51.393661	-36.6211
21.189262	51.437920	-36.0576
21.342808	51.539925	-35.7327
21.497467	51.645882	-35.5831
21.653246	51.694763	-35.6188
21.810154	51.728958	-35.7847
21.968201	51.782879	-36.0319
22.127390	51.819977	-36.3516
22.287735	51.807339	-36.7476
22.449242	51.768040	-37.1337
22.611917	51.710564	-37.4097
22.775772	51.646076	-37.6208
22.940815	51.593945	-37.7839
23.107054	51.538082	-37.8839
23.274498	51.455360	-37.8774
23.443153	51.386074	-37.8660
23.613033	51.389679	-37.9529
23.784142	51.386021	-38.0909
23.956491	51.294983	-38.3172
24.130091	51.175144	-38.4799
24.304947	51.051838	-38.3783
24.481071	50.945122	-38.1943
24.658470	50.907921	-38.0688
24.837156	50.867073	-37.9262
25.017136	50.737915	-37.7379
25.198421	50.607117	-37.5023
25.381020	50.560154	-37.2022
25.564941	50.517048	-36.8563
25.750195	50.402695	-36.4952
25.936790	50.287132	-36.0656
26.124741	50.224133	-35.4715
26.314051	50.188038	-34.8708
26.504732	50.185127	-34.4381
26.696796	50.173031	-34.0295
26.890253	50.085674	-33.5554
27.085112	50.000084	-33.0257
27.281382	49.989182	-32.3866
27.479073	49.999981	-31.7399
27.678198	50.000000	-31.2047
27.878765	50.000000	-30.6758
28.080786	49.984383	-30.0248
28.284271	49.999943	-29.4377
28.489231	50.129620	-29.1085
28.695675	50.249870	-28.8873
28.903616	50.210949	-28.6752
29.113064	50.173012	-28.5112
29.324028	50.298004	-28.3709
29.536524	50.432861	-28.3459
29.750557	50.449257	-28.5867
29.966141	50.433022	-28.8937
30.183289	50.432999	-29.0724
30.402010	50.432999	-29.2557
30.622314	50.444180	-29.5511
30.844217	50.433037	-29.8417
31.067726	50.348694	-30.0493
31.292856	50.254135	-30.1649
31.519617	50.202366	-30.0958
31.748020	50.173023	-30.0141
31.978081	50.179119	-30.0978
32.209808	50.173031	-30.2388
32.443211	50.094063	-30.4098
32.678310	49.994133	-30.5449
32.915108	49.915661	-30.5740
33.153625	49.827126	-30.4812
33.393871	49.692192	-30.2153
33.635857	49.567169	-29.8127
33.879597	49.507313	-29.2499
34.125103	49.480022	-28.6558
34.372387	49.474560	-28.1691
34.621464	49.479988	-27.7386
34.872345	49.474564	-27.3466
35.125042	49.479980	-27.0303
35.379574	49.523441	-26.8234
35.635948	49.566963	-26.7191
35.894180	49.575878	-26.7508
36.154285	49.567032	-26.8319
36.416275	49.541546	-26.8708
36.680161	49.512047	-26.9149
36.945961	49.501083	-26.9933
37.213688	49.480045	-27.0709
37.483353	49.417858	-27.1409
37.754974	49.344120	-27.1481
38.028561	49.273594	-26.9964
38.304131	49.220058	-26.8013
38.581699	49.212246	-26.6265
38.861279	49.219982	-26.5321
39.142883	49.225437	-26.6143
39.426529	49.220020	-26.8276
39.712231	49.196182	-27.2057
40.000000	49.133133	-27.6064
40.289856	48.991543	-27.9164
40.581814	48.819252	-28.0829
40.875885	48.658180	-28.0282
41.172089	48.487270	-27.7147
41.470440	48.270077	-27.0232
41.770950	48.094227	-26.1206
42.073643	48.058620	-25.0432
42.378525	48.093918	-24.0652
42.685616	48.180367	-23.5219
42.994934	48.266899	-23.2682
43.306492	48.287064	-23.3196
43.620308	48.267059	-23.5276
43.936401	48.216362	-23.7901
44.254780	48.119194	-23.9828
44.575470	47.940308	-23.9421
44.898483	47.747299	-23.6836
45.223835	47.602886	-23.1161
45.551544	47.487148	-22.3971
45.881630	47.401234	-21.6257
46.214108	47.344067	-20.8871
46.548996	47.336327	-20.3553
46.886307	47.314068	-19.8638
47.226067	47.182350	-19.2788
47.568283	47.054176	-18.6740
47.912983	47.053986	-18.0729
48.260181	47.054035	-17.4929
48.609894	46.940464	-17.0285
48.962143	46.794231	-16.4730
49.316940	46.658829	-15.6171
49.674313	46.534187	-14.5609
50.034271	46.429768	-13.3028
50.396843	46.360069	-11.9391
50.762039	46.348354	-10.5239
51.129883	46.377914	-9.1832
51.500389	46.456974	-8.0930
51.873581	46.533894	-7.1585
52.249481	46.554623	-6.4280
52.628101	46.534073	-5.6465
53.009464	46.440666	-4.5438
53.393593	46.360096	-3.2115
53.780506	46.375603	-1.5436
54.170223	46.463795	0.1353
54.562763	46.661213	1.4753
54.958145	46.870693	2.6552
55.356396	46.967041	3.7162
55.757530	47.069794	4.7243
56.161572	47.264996	5.8963
56.568542	47.529503	6.8218
56.978462	47.913879	7.1090
57.391350	48.282391	6.9148
57.807232	48.499077	6.1206
58.226128	48.613884	5.1636
58.648056	48.611309	4.4242
59.073048	48.553123	3.9585
59.501114	48.476608	4.0531
59.932281	48.439995	4.3953
60.366577	48.540451	4.8482
60.804020	48.698700	5.1667
61.244629	48.888874	4.9718
61.688435	49.046787	4.5269
62.135452	49.079258	3.8866
62.585712	49.047100	3.3028
63.039234	48.963528	3.0937
63.496040	48.879116	3.1168
63.956161	48.858753	3.3911
64.419617	48.872948	3.7484
64.886421	48.922394	4.0055
65.356621	48.980900	4.2246
65.830215	49.009880	4.4204
66.307251	49.046909	4.5548
66.787743	49.137455	4.5785
67.271713	49.219883	4.5391
67.759193	49.230820	4.4249
68.250206	49.220028	4.3660
68.744774	49.203762	4.5729
69.242928	49.219929	4.7937
69.744690	49.349751	4.8256
70.250084	49.479794	4.7283
70.759148	49.496258	4.4370
71.271896	49.480042	4.1235
71.788361	49.480000	3.9721
72.308571	49.480003	3.8821
72.832550	49.480000	3.8125
73.360321	49.480000	3.7671
73.891922	49.480000	3.7366
74.427376	49.480003	3.7200
74.966705	49.480000	3.7138
75.509949	49.480000	3.7160
76.057121	49.480000	3.7244
76.608261	49.479996	3.7360
77.163399	49.480000	3.7518
77.722557	49.480000	3.7580
78.285767	49.485432	3.7198
78.853058	49.480030	3.7000
79.424461	49.436592	3.7566
80.000000	49.393074	3.8697
80.579712	49.387562	4.0576
81.163628	49.392990	4.2636
81.751770	49.393002	4.4263
82.344177	49.392998	4.5787
82.940880	49.393002	4.7336
83.541901	49.393002	4.8907
84.147285	49.393002	5.0529
84.757050	49.393005	5.2237
85.371231	49.393002	5.4024
85.989868	49.392998	5.6036
86.612984	49.387569	5.8610
87.240616	49.392971	6.1155
87.872803	49.436409	6.3078
88.509560	49.479927	6.4707
89.150940	49.480007	6.6188
89.796967	49.479984	6.7478
90.447670	49.523403	6.8621
91.103088	49.566929	6.9489
91.763260	49.572441	6.9764
92.428215	49.567017	7.0049
93.097992	49.567001	7.0947
93.772614	49.567001	7.2147
94.452133	49.567001	7.3510
95.136566	49.567001	7.5116
95.825966	49.567001	7.6905
96.520363	49.567005	7.9165
97.219788	49.556007	8.2543
97.924286	49.566940	8.5904
98.633881	49.649567	8.8395
99.348625	49.742825	8.9799
100.068542	49.795906	8.9159
100.793686	49.826950	8.7833
101.524078	49.832253	8.6903
102.259766	49.827015	8.6251
103.000778	49.827000	8.6213
103.747162	49.827000	8.6499
104.498962	49.827000	8.6925
105.256203	49.827000	8.7509
106.018929	49.827000	8.8207
106.787186	49.827003	8.9018
107.561012	49.827000	8.9925
108.340446	49.827000	9.0928
109.125526	49.827000	9.2021
109.916290	49.827000	9.3208
110.712791	49.827000	9.4486
111.515060	49.827000	9.5877
112.323143	49.827000	9.7385
113.137085	49.827000	9.9056
113.956924	49.827000	10.0852
114.782700	49.827000	10.3034
115.614464	49.816570	10.6248
116.452255	49.826950	10.9305
117.296112	49.909950	11.1116
118.146095	49.993855	11.2009
119.002228	50.007439	11.1580
119.864563	50.000031	11.0951
120.733154	50.000374	11.1306
121.608040	50.000000	11.2068
122.489258	50.000000	11.3039
123.376869	50.000000	11.4247
124.270905	50.000000	11.5636
125.171425	50.000000	11.7267
126.078468	50.000000	11.9091
126.992081	50.000000	12.1375
127.912323	49.990257	12.4688
128.839233	49.999950	12.8074
129.772842	50.071335	13.0892
130.713242	50.155830	13.2748
131.660431	50.217617	13.2605
132.614502	50.259911	13.1743
133.575485	50.266502	13.1056
134.543427	50.260014	13.0680
135.518387	50.259998	13.1101
136.500412	50.259998	13.2157
137.489548	50.252064	13.4125
138.485855	50.259945	13.6175
139.489380	50.320473	13.7587
140.500168	50.386871	13.8309
141.518295	50.417885	13.7741
142.543793	50.432976	13.6822
143.576721	50.435875	13.6360
144.617142	50.433006	13.6170
145.665100	50.432999	13.6382
146.720642	50.432999	13.6849
147.783844	50.432999	13.7458
148.854752	50.432995	13.8228
149.933411	50.432999	13.9133
151.019897	50.432999	14.0187
152.114243	50.432999	14.1380
153.216522	50.432999	14.2756
154.326797	50.432999	14.4285
155.445114	50.432999	14.6175
156.571533	50.424942	14.8909
157.706116	50.432949	15.1634
158.848923	50.494530	15.3662
160.000000	50.561852	15.4968
161.159424	50.592510	15.4977
162.327255	50.606976	15.4661
163.503540	50.609814	15.4849
164.688354	50.607010	15.5398
165.881760	50.606998	15.6399
167.083801	50.606995	15.7965
168.294571	50.596195	16.0655
169.514099	50.606930	16.3235
170.742462	50.693268	16.4522
171.979736	50.779808	16.4900
173.225967	50.790817	16.3979
174.481232	50.780029	16.2902
175.745605	50.779999	16.2908
177.019119	50.779995	16.3339
178.301880	50.779999	16.3931
179.593933	50.779999	16.4718
180.895340	50.779999	16.5641
182.206177	50.779999	16.6707
183.526520	50.779999	16.7903
184.856430	50.779999	16.9227
186.195984	50.779999	17.0670
187.545227	50.779995	17.2246
188.904266	50.779999	17.3965
190.273132	50.779999	17.5835
191.651932	50.779999	17.7856
193.040726	50.779999	18.0064
194.439575	50.779999	18.2472
195.848572	50.780003	18.5152
197.267761	50.779999	18.8099
198.697250	50.780003	19.1551
200.137085	50.774315	19.5815
201.587372	50.779961	20.0678
203.048157	50.809376	20.6502
204.519531	50.870762	21.1866
206.001556	50.998951	21.5186
207.494324	51.126732	21.7296
208.997925	51.175102	21.8373
210.512405	51.212898	21.8829
212.037857	51.301598	21.9211
213.574371	51.385822	21.9290
215.122025	51.418884	21.8685
216.680893	51.434967	21.8400
218.251053	51.446205	21.9769
219.832581	51.472885	22.1435
221.425583	51.558689	22.2350
223.030121	51.645802	22.2889
224.646286	51.673077	22.2890
226.274170	51.692936	22.2929
227.913849	51.741734	22.3997
229.565399	51.807816	22.4699
231.228928	51.907421	22.3580
232.904510	51.992798	22.1796
234.592224	52.000076	21.9881
236.292191	51.993008	21.8263
238.004456	52.022587	21.7968
239.729126	52.064877	21.7741
241.466309	52.119854	21.6417
243.216080	52.165905	21.4735
244.978516	52.172318	21.2922
246.753738	52.166023	21.1374
248.541809	52.166000	21.0675
250.342850	52.166000	21.0480
252.156937	52.166000	21.0606
253.984161	52.166000	21.1138
255.824646	52.166000	21.2003
257.678467	52.166000	21.3495
259.545685	52.155136	21.6268
261.426483	52.165928	21.9173
263.320862	52.252747	22.1000
265.229004	52.339798	22.2566
267.150970	52.334648	22.4470
269.086853	52.339920	22.6176
271.036774	52.464226	22.7519
273.000824	52.599640	22.7960
274.979095	52.653698	22.6403
276.971710	52.685917	22.4346
278.978760	52.729313	22.3161
281.000336	52.772884	22.2172
283.036591	52.816437	22.1131
285.087585	52.859867	22.0103
287.153442	52.900814	21.9179
289.234283	52.945869	21.8044
291.330200	53.007832	21.6353
293.441284	53.065857	21.4286
295.567688	53.100300	21.1646
297.709503	53.119965	20.9226
299.866821	53.117191	20.7985
302.039795	53.121952	20.7232
304.228485	53.170517	20.6896
306.433044	53.236797	20.6054
308.653595	53.315475	20.3379
310.890228	53.379856	20.0000
313.143066	53.387199	19.6475
315.412231	53.380024	19.3208
317.697845	53.390335	19.1041
320.000000	53.407940	18.9215
322.318848	53.433224	18.7347
324.654510	53.465885	18.5138
327.007080	53.512981	18.2012
329.376709	53.552906	17.8411
331.763519	53.558445	17.4482
334.167603	53.553024	17.0542
336.589142	53.553001	16.7094
339.028198	53.553001	16.3740
341.484924	53.553001	16.0322
343.959473	53.553001	15.6601
346.451935	53.559494	15.2172
348.962463	53.553051	14.7374
351.491211	53.515522	14.2001
354.038239	53.449242	13.7292
356.603760	53.331360	13.4800
359.187866	53.219296	13.3393
361.790680	53.187943	13.2545
364.412354	53.163094	13.1962
367.053040	53.081772	13.0741
369.712860	52.983315	13.0180
372.391968	52.882603	13.1543
375.090454	52.791237	13.4051
377.808533	52.729588	13.7519
380.546265	52.686104	14.1409
383.303864	52.658440	14.5055
386.081451	52.639046	14.8660
388.879150	52.616627	15.2211
391.697144	52.600037	15.5690
394.535522	52.597557	15.9096
397.394501	52.599991	16.2361
400.274170	52.599998	16.5350
403.174744	52.599998	16.8261
406.096313	52.599998	17.1190
409.039062	52.599998	17.4310
412.003113	52.594627	17.7976
414.988647	52.599953	18.1738
417.995850	52.637417	18.5376
421.024811	52.685841	18.8551
424.075714	52.733173	19.0571
427.148743	52.772896	19.2265
430.244049	52.781662	19.4484
433.361786	52.797909	19.6484
436.502106	52.873314	19.7720
439.665161	52.945812	19.8429
442.851166	52.954571	19.8345
446.060242	52.946033	19.8439
449.292572	52.946739	19.9912
452.548340	52.956944	20.1824
455.827698	52.990128	20.3739
459.130798	53.032852	20.5316
462.457855	53.081104	20.5836
465.809021	53.119907	20.5990
469.184448	53.125443	20.6096
472.584381	53.120022	20.6568
476.008911	53.116005	20.8145
479.458252	53.119961	21.0163
482.932617	53.150139	21.2117
486.432159	53.183899	21.4243
